Attaching to hardhat-chainlink-plugin-chainlink-hardhat-node-1, hardhat-chainlink-plugin-chainlink-hardhat-postgres-1
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:03:52.066Z [DEBUG] Initializing API credentials                       cmd/client.go:719                file=/chainlink/apicredentials logger=1.6.0@a6a2907 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.281Z [DEBUG] RPC call: evmclient.Client#EthSubscribe            client/node.go:462               args=["newHeads"] evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=864d07cb-a4fb-4364-a71c-18f1e36df5c0 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.288Z [DEBUG] RPC call: evmclient.Client#PendingNonceAt          client/node.go:560               account=0xaC4d8776798249BA725F55b169dB4E6C1bd70008 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=d7a6dec0-6f2c-4cbc-8843-04a700acb5ad 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.295Z [DEBUG] RPC call: evmclient.Client#PendingNonceAt          client/node.go:560               account=0x45Ce9CBfb8092438B0ceC65296F2dd23277Ef120 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=e852f94f-db1f-4dba-9734-10963b6bb9e4 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.321Z [DEBUG] evmclient.Client#EthSubscribe RPC call success     client/node.go:912               args=["newHeads"] callName=EthSubscribe duration=0.0363736 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=864d07cb-a4fb-4364-a71c-18f1e36df5c0 rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.338Z [DEBUG] Polling enabled                                    client/node_lifecycle.go:109     evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.Lifecycle.Alive noNewHeadsTimeoutThreshold=180 node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary pollFailureThreshold=5 pollInterval=10 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.341Z [DEBUG] Polling liveness checking enabled                  client/node_lifecycle.go:117     evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.Lifecycle.Alive noNewHeadsTimeoutThreshold=180 node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary pollFailureThreshold=5 pollInterval=10 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.357Z [DEBUG] evmclient.Client#PendingNonceAt RPC call success   client/node.go:912               account=0xaC4d8776798249BA725F55b169dB4E6C1bd70008 callName=PendingNonceAt duration=0.0661707 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary nonce=0 requestID=d7a6dec0-6f2c-4cbc-8843-04a700acb5ad rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.364Z [DEBUG] evmclient.Client#PendingNonceAt RPC call success   client/node.go:912               account=0x45Ce9CBfb8092438B0ceC65296F2dd23277Ef120 callName=PendingNonceAt duration=0.0650754 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary nonce=0 requestID=e852f94f-db1f-4dba-9734-10963b6bb9e4 rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.368Z [INFO]  Gas bumping is enabled, unconfirmed transactions will have their gas price bumped every 3 blocks txmgr/eth_confirmer.go:145       ethGasBumpThreshold=3 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Txm.EthConfirmer 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.377Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               args=["latest",false] evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=eth_getBlockByNumber mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=ce6e8e58-a4df-41a3-bba2-75e7bdf03f68 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.396Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               args=["latest",false] callName=CallContext duration=0.0159387 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=eth_getBlockByNumber mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=ce6e8e58-a4df-41a3-bba2-75e7bdf03f68 rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.399Z [DEBUG] Got latest head                                    gas/block_history_estimator.go:156 blockHash=0x1ad7ca7355e1e045b9eb8d796463b84dd5d78cd9949b8168589f803054c70669 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Txm.BlockHistoryEstimator number=0 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.403Z [WARN]  Error fetching blocks                              gas/block_history_estimator.go:303 err=BlockHistoryEstimator: cannot fetch, current block height 0 is lower than GAS_UPDATER_BLOCK_DELAY=1 errVerbose=BlockHistoryEstimator: cannot fetch, current block height 0 is lower than GAS_UPDATER_BLOCK_DELAY=1
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/smartcontractkit/chainlink/core/chains/evm/gas.(*BlockHistoryEstimator).FetchBlocks
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/chainlink/core/chains/evm/gas/block_history_estimator.go:385
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/smartcontractkit/chainlink/core/chains/evm/gas.(*BlockHistoryEstimator).FetchBlocksAndRecalculate
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/chainlink/core/chains/evm/gas/block_history_estimator.go:302
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/smartcontractkit/chainlink/core/chains/evm/gas.(*BlockHistoryEstimator).Start.func1
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/chainlink/core/chains/evm/gas/block_history_estimator.go:158
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/smartcontractkit/chainlink/core/utils.(*StartStopOnce).StartOnce
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/chainlink/core/utils/utils.go:859
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/smartcontractkit/chainlink/core/chains/evm/gas.(*BlockHistoryEstimator).Start
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/chainlink/core/chains/evm/gas/block_history_estimator.go:145
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/smartcontractkit/chainlink/core/chains/evm/txmgr.(*Txm).Start.func1
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/chainlink/core/chains/evm/txmgr/txmgr.go:182
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/smartcontractkit/chainlink/core/utils.(*StartStopOnce).StartOnce
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/chainlink/core/utils/utils.go:859
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/smartcontractkit/chainlink/core/chains/evm/txmgr.(*Txm).Start
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/chainlink/core/chains/evm/txmgr/txmgr.go:161
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/smartcontractkit/chainlink/core/chains/evm.(*chain).Start.func1
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/chainlink/core/chains/evm/chain.go:171
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/smartcontractkit/chainlink/core/utils.(*StartStopOnce).StartOnce
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/chainlink/core/utils/utils.go:859
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/smartcontractkit/chainlink/core/chains/evm.(*chain).Start
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/chainlink/core/chains/evm/chain.go:161
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/smartcontractkit/chainlink/core/chains/evm.(*chainSet).Start
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/chainlink/core/chains/evm/chain_set.go:79
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/smartcontractkit/chainlink/core/services/chainlink.(*ChainlinkApplication).Start
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/chainlink/core/services/chainlink/application.go:482
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/smartcontractkit/chainlink/core/cmd.(*Client).runNode
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/chainlink/core/cmd/local_client.go:245
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/smartcontractkit/chainlink/core/cmd.(*Client).RunNode
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/chainlink/core/cmd/local_client.go:55
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/urfave/cli.HandleAction
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/go/pkg/mod/github.com/urfave/cli@v1.22.9/app.go:524
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/urfave/cli.Command.Run
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/go/pkg/mod/github.com/urfave/cli@v1.22.9/command.go:173
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/urfave/cli.(*App).RunAsSubcommand
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/go/pkg/mod/github.com/urfave/cli@v1.22.9/app.go:405
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/urfave/cli.Command.startApp
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/go/pkg/mod/github.com/urfave/cli@v1.22.9/command.go:378
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/urfave/cli.Command.Run
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/go/pkg/mod/github.com/urfave/cli@v1.22.9/command.go:102
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/urfave/cli.(*App).Run
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/go/pkg/mod/github.com/urfave/cli@v1.22.9/app.go:277
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | main.Run
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/chainlink/core/main.go:22
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | main.main.func1
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/chainlink/core/main.go:15
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | github.com/smartcontractkit/chainlink/core/recovery.ReportPanics
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/chainlink/core/recovery/recover.go:17
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | main.main
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/chainlink/core/main.go:14
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | runtime.main
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/usr/local/go/src/runtime/proc.go:250
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | runtime.goexit
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 	/usr/local/go/src/runtime/asm_amd64.s:1571 evmChainID=31337 head=Head{Number: 0, Hash: 0x1ad7ca7355e1e045b9eb8d796463b84dd5d78cd9949b8168589f803054c70669, ParentHash: 0x0000000000000000000000000000000000000000000000000000000000000000} logger=1.6.0@a6a2907.EVM.Txm.BlockHistoryEstimator 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.409Z [DEBUG] TxmReaper: started with age threshold 168h0m0s and interval 1h0m0s txmgr/reaper.go:53               evmChainID=31337 logger=1.6.0@a6a2907.EVM.Txm.txm_reaper 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.413Z [DEBUG] Enabled with poll interval of 5s and age threshold of 1m0s txmgr/eth_resender.go:68         evmChainID=31337 logger=1.6.0@a6a2907.EVM.Txm.EthResender 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.415Z [DEBUG] Starting HeadTracker with chain id: 31337          headtracker/head_tracker.go:85   evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadTracker 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.428Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               args=["latest",false] evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=eth_getBlockByNumber mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=c7a187c5-e56e-464e-8d95-2f83bf381efa 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.444Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               args=["latest",false] callName=CallContext duration=0.0134769 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=eth_getBlockByNumber mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=c7a187c5-e56e-464e-8d95-2f83bf381efa rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.447Z [DEBUG] Got initial head                                   headtracker/head_tracker.go:169  blockHash=0x1ad7ca7355e1e045b9eb8d796463b84dd5d78cd9949b8168589f803054c70669 blockNumber=0 evmChainID=31337 head=Head{Number: 0, Hash: 0x1ad7ca7355e1e045b9eb8d796463b84dd5d78cd9949b8168589f803054c70669, ParentHash: 0x0000000000000000000000000000000000000000000000000000000000000000} logger=1.6.0@a6a2907.EVM.HeadTracker 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.450Z [DEBUG] Received new head #0 (0x0)                         headtracker/head_tracker.go:176  blockHash=0x1ad7ca7355e1e045b9eb8d796463b84dd5d78cd9949b8168589f803054c70669 blockHeight=0 evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadTracker parentHeadHash=0x0000000000000000000000000000000000000000000000000000000000000000 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.462Z [DEBUG] RPC call: evmclient.Client#BalanceAt               client/node.go:798               account=0x45Ce9CBfb8092438B0ceC65296F2dd23277Ef120 blockNumber=<nil> evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=046e78a3-7cbe-40aa-bddc-29ebde57495d 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.462Z [DEBUG] Subscribing to new heads on chain 31337            headtracker/head_listener.go:148 evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadTracker.HeadListener 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.464Z [DEBUG] Head sampling is enabled - sampling interval is set to: 1s headtracker/head_tracker.go:219  evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadTracker 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.465Z [DEBUG] Starting to await initial subscribers until all dependents are ready... log/broadcaster.go:218           evmChainID=31337 logger=1.6.0@a6a2907.EVM.LogBroadcaster 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.478Z [DEBUG] evmclient.Client#BalanceAt RPC call success        client/node.go:912               account=0x45Ce9CBfb8092438B0ceC65296F2dd23277Ef120 balance=0 blockNumber=<nil> callName=BalanceAt duration=0.0113714 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=046e78a3-7cbe-40aa-bddc-29ebde57495d rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.481Z [INFO]  ETH balance for 0x45Ce9CBfb8092438B0ceC65296F2dd23277Ef120: 0.000000000000000000 monitor/balance.go:119           address=0x45Ce9CBfb8092438B0ceC65296F2dd23277Ef120 ethBalance=0.000000000000000000 evmChainID=31337 logger=1.6.0@a6a2907.EVM.balance_log weiBalance=0 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.485Z [INFO]  EVM: Started 1/1 chains, default chain ID is 31337 evm/chain_set.go:89              logger=1.6.0@a6a2907.EVM.ChainSet startedEvmChainIDs=[31337] 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:04:41.487Z [DEBUG] Starting service...                                chainlink/application.go:480     logger=1.6.0@a6a2907 serviceType=*promreporter.promReporter 
